product_code,bureau_of_meteorology_station_number,year,month,day,rainfall_amount_millimetres,period_over_which_rainfall_was_measured_days,quality,date
IDCJAC0009,66006,2017,12,30,4.1,2,Y,2017-12-30
IDCJAC0009,66006,2017,12,31,1.8,1,Y,2017-12-31
IDCJAC0009,66006,2018,1,1,1.4,1,Y,2018-01-01
IDCJAC0009,66006,2018,1,2,0,NA,Y,2018-01-02
IDCJAC0009,66006,2018,1,3,2.4,1,Y,2018-01-03
IDCJAC0009,66006,2018,1,4,0.8,1,Y,2018-01-04
IDCJAC0009,66006,2018,1,5,0.8,1,Y,2018-01-05
IDCJAC0009,66006,2018,1,6,0,NA,Y,2018-01-06
IDCJAC0009,66006,2018,1,7,0,NA,Y,2018-01-07
IDCJAC0009,66006,2018,1,8,2.6,1,Y,2018-01-08
IDCJAC0009,66006,2018,1,9,21.4,1,Y,2018-01-09
IDCJAC0009,66006,2018,1,10,7.4,1,Y,2018-01-10
IDCJAC0009,66006,2018,1,11,0,NA,Y,2018-01-11
IDCJAC0009,66006,2018,1,12,2,1,Y,2018-01-12
IDCJAC0009,66006,2018,1,13,0,NA,Y,2018-01-13
IDCJAC0009,66006,2018,1,14,2,1,Y,2018-01-14
IDCJAC0009,66006,2018,1,15,0.4,1,Y,2018-01-15
IDCJAC0009,66006,2018,1,16,0,NA,Y,2018-01-16
IDCJAC0009,66006,2018,1,17,0,NA,Y,2018-01-17
IDCJAC0009,66006,2018,1,18,0,NA,Y,2018-01-18
IDCJAC0009,66006,2018,1,19,0,NA,Y,2018-01-19
IDCJAC0009,66006,2018,1,20,0,NA,Y,2018-01-20
IDCJAC0009,66006,2018,1,21,0,NA,Y,2018-01-21
IDCJAC0009,66006,2018,1,22,0,NA,Y,2018-01-22
IDCJAC0009,66006,2018,1,23,0,NA,Y,2018-01-23
IDCJAC0009,66006,2018,1,24,1,1,Y,2018-01-24
IDCJAC0009,66006,2018,1,25,0,NA,Y,2018-01-25
IDCJAC0009,66006,2018,1,26,0,NA,Y,2018-01-26
IDCJAC0009,66006,2018,1,27,0,NA,Y,2018-01-27
IDCJAC0009,66006,2018,1,28,0,NA,Y,2018-01-28
IDCJAC0009,66006,2018,1,29,0,NA,Y,2018-01-29
IDCJAC0009,66006,2018,1,30,0,NA,Y,2018-01-30
IDCJAC0009,66006,2018,1,31,2.6,1,Y,2018-01-31
IDCJAC0009,66006,2018,2,1,0.4,1,Y,2018-02-01
IDCJAC0009,66006,2018,2,2,2.4,1,Y,2018-02-02
IDCJAC0009,66006,2018,2,3,20.1,1,Y,2018-02-03
IDCJAC0009,66006,2018,2,4,0.1,1,Y,2018-02-04
IDCJAC0009,66006,2018,2,5,0,NA,Y,2018-02-05
IDCJAC0009,66006,2018,2,6,0,NA,Y,2018-02-06
IDCJAC0009,66006,2018,2,7,0,NA,Y,2018-02-07
IDCJAC0009,66006,2018,2,8,0,NA,Y,2018-02-08
IDCJAC0009,66006,2018,2,9,0,NA,Y,2018-02-09
IDCJAC0009,66006,2018,2,10,4,1,Y,2018-02-10
IDCJAC0009,66006,2018,2,11,2.8,1,Y,2018-02-11
IDCJAC0009,66006,2018,2,12,0,NA,Y,2018-02-12
IDCJAC0009,66006,2018,2,13,0,NA,Y,2018-02-13
IDCJAC0009,66006,2018,2,14,0,NA,Y,2018-02-14
IDCJAC0009,66006,2018,2,15,0,NA,Y,2018-02-15
IDCJAC0009,66006,2018,2,16,0,NA,Y,2018-02-16
IDCJAC0009,66006,2018,2,17,0,NA,Y,2018-02-17
IDCJAC0009,66006,2018,2,18,0,NA,Y,2018-02-18
IDCJAC0009,66006,2018,2,19,0,NA,Y,2018-02-19
IDCJAC0009,66006,2018,2,20,4,1,Y,2018-02-20
IDCJAC0009,66006,2018,2,21,0.2,1,Y,2018-02-21
IDCJAC0009,66006,2018,2,22,0,NA,Y,2018-02-22
IDCJAC0009,66006,2018,2,23,0,NA,Y,2018-02-23
IDCJAC0009,66006,2018,2,24,0,NA,Y,2018-02-24
IDCJAC0009,66006,2018,2,25,0.4,1,Y,2018-02-25
IDCJAC0009,66006,2018,2,26,64.6,1,Y,2018-02-26
IDCJAC0009,66006,2018,2,27,3.4,1,Y,2018-02-27
IDCJAC0009,66006,2018,2,28,0,NA,Y,2018-02-28
IDCJAC0009,66006,2018,3,1,0,NA,Y,2018-03-01
IDCJAC0009,66006,2018,3,2,0,NA,Y,2018-03-02
IDCJAC0009,66006,2018,3,3,0,NA,Y,2018-03-03
IDCJAC0009,66006,2018,3,4,0,NA,Y,2018-03-04
IDCJAC0009,66006,2018,3,5,0,NA,Y,2018-03-05
IDCJAC0009,66006,2018,3,6,5.8,1,Y,2018-03-06
IDCJAC0009,66006,2018,3,7,2,1,Y,2018-03-07
IDCJAC0009,66006,2018,3,8,0.2,1,Y,2018-03-08
IDCJAC0009,66006,2018,3,9,0.3,1,Y,2018-03-09
IDCJAC0009,66006,2018,3,10,0,NA,Y,2018-03-10
IDCJAC0009,66006,2018,3,11,0,NA,Y,2018-03-11
IDCJAC0009,66006,2018,3,12,0,NA,Y,2018-03-12
IDCJAC0009,66006,2018,3,13,59,1,Y,2018-03-13
IDCJAC0009,66006,2018,3,14,14.4,1,Y,2018-03-14
IDCJAC0009,66006,2018,3,15,0,NA,Y,2018-03-15
IDCJAC0009,66006,2018,3,16,0,NA,Y,2018-03-16
IDCJAC0009,66006,2018,3,17,0,NA,Y,2018-03-17
IDCJAC0009,66006,2018,3,18,0,NA,Y,2018-03-18
IDCJAC0009,66006,2018,3,19,0,NA,Y,2018-03-19
IDCJAC0009,66006,2018,3,20,0,NA,Y,2018-03-20
IDCJAC0009,66006,2018,3,21,11,1,Y,2018-03-21
IDCJAC0009,66006,2018,3,22,6,1,Y,2018-03-22
IDCJAC0009,66006,2018,3,23,6.7,1,Y,2018-03-23
IDCJAC0009,66006,2018,3,24,0,NA,Y,2018-03-24
IDCJAC0009,66006,2018,3,25,1.2,1,Y,2018-03-25
IDCJAC0009,66006,2018,3,26,15,1,Y,2018-03-26
IDCJAC0009,66006,2018,3,27,0,NA,Y,2018-03-27
IDCJAC0009,66006,2018,3,28,0,NA,Y,2018-03-28
IDCJAC0009,66006,2018,3,29,0,NA,Y,2018-03-29
IDCJAC0009,66006,2018,3,30,0,NA,Y,2018-03-30
IDCJAC0009,66006,2018,3,31,0,NA,Y,2018-03-31
IDCJAC0009,66006,2018,4,1,0,NA,Y,2018-04-01
IDCJAC0009,66006,2018,4,2,0,NA,Y,2018-04-02
IDCJAC0009,66006,2018,4,3,0,NA,Y,2018-04-03
IDCJAC0009,66006,2018,4,4,0,NA,Y,2018-04-04
IDCJAC0009,66006,2018,4,5,0,NA,Y,2018-04-05
IDCJAC0009,66006,2018,4,6,0,NA,Y,2018-04-06
IDCJAC0009,66006,2018,4,7,0,NA,Y,2018-04-07
IDCJAC0009,66006,2018,4,8,0,NA,Y,2018-04-08
IDCJAC0009,66006,2018,4,9,0,NA,Y,2018-04-09
IDCJAC0009,66006,2018,4,10,0,NA,Y,2018-04-10
IDCJAC0009,66006,2018,4,11,0.4,1,Y,2018-04-11
IDCJAC0009,66006,2018,4,12,0,NA,Y,2018-04-12
IDCJAC0009,66006,2018,4,13,0,NA,Y,2018-04-13
IDCJAC0009,66006,2018,4,14,0,NA,Y,2018-04-14
IDCJAC0009,66006,2018,4,15,0,NA,Y,2018-04-15
IDCJAC0009,66006,2018,4,16,0,NA,Y,2018-04-16
IDCJAC0009,66006,2018,4,17,0,NA,Y,2018-04-17
IDCJAC0009,66006,2018,4,18,0.1,1,Y,2018-04-18
IDCJAC0009,66006,2018,4,19,0,NA,Y,2018-04-19
IDCJAC0009,66006,2018,4,20,0,NA,Y,2018-04-20
IDCJAC0009,66006,2018,4,21,0,NA,Y,2018-04-21
IDCJAC0009,66006,2018,4,22,0,NA,Y,2018-04-22
IDCJAC0009,66006,2018,4,23,0,NA,Y,2018-04-23
IDCJAC0009,66006,2018,4,24,0,NA,Y,2018-04-24
IDCJAC0009,66006,2018,4,25,0.4,1,Y,2018-04-25
IDCJAC0009,66006,2018,4,26,0.8,1,Y,2018-04-26
IDCJAC0009,66006,2018,4,27,0.2,1,Y,2018-04-27
IDCJAC0009,66006,2018,4,28,8.2,1,Y,2018-04-28
IDCJAC0009,66006,2018,4,29,3.6,1,Y,2018-04-29
IDCJAC0009,66006,2018,4,30,12.6,1,Y,2018-04-30
IDCJAC0009,66006,2018,5,1,0,NA,Y,2018-05-01
IDCJAC0009,66006,2018,5,2,0,NA,Y,2018-05-02
IDCJAC0009,66006,2018,5,3,0,NA,Y,2018-05-03
IDCJAC0009,66006,2018,5,4,0,NA,Y,2018-05-04
IDCJAC0009,66006,2018,5,5,0,NA,Y,2018-05-05
IDCJAC0009,66006,2018,5,6,0,NA,Y,2018-05-06
IDCJAC0009,66006,2018,5,7,0,NA,Y,2018-05-07
IDCJAC0009,66006,2018,5,8,0,NA,Y,2018-05-08
IDCJAC0009,66006,2018,5,9,0,NA,Y,2018-05-09
IDCJAC0009,66006,2018,5,10,0,NA,Y,2018-05-10
IDCJAC0009,66006,2018,5,11,0,NA,Y,2018-05-11
IDCJAC0009,66006,2018,5,12,4.6,1,Y,2018-05-12
IDCJAC0009,66006,2018,5,13,1.4,1,Y,2018-05-13
IDCJAC0009,66006,2018,5,14,15.2,1,Y,2018-05-14
IDCJAC0009,66006,2018,5,15,0,NA,Y,2018-05-15
IDCJAC0009,66006,2018,5,16,0.2,1,Y,2018-05-16
IDCJAC0009,66006,2018,5,17,0,NA,Y,2018-05-17
IDCJAC0009,66006,2018,5,18,0,NA,Y,2018-05-18
IDCJAC0009,66006,2018,5,19,0,NA,Y,2018-05-19
IDCJAC0009,66006,2018,5,20,0,NA,Y,2018-05-20
IDCJAC0009,66006,2018,5,21,0,NA,Y,2018-05-21
IDCJAC0009,66006,2018,5,22,0,NA,Y,2018-05-22
IDCJAC0009,66006,2018,5,23,0,NA,Y,2018-05-23
IDCJAC0009,66006,2018,5,24,0,NA,Y,2018-05-24
IDCJAC0009,66006,2018,5,25,0,NA,Y,2018-05-25
IDCJAC0009,66006,2018,5,26,0,NA,Y,2018-05-26
IDCJAC0009,66006,2018,5,27,0,NA,Y,2018-05-27
IDCJAC0009,66006,2018,5,28,0,NA,Y,2018-05-28
IDCJAC0009,66006,2018,5,29,0,NA,Y,2018-05-29
IDCJAC0009,66006,2018,5,30,3.8,1,Y,2018-05-30
IDCJAC0009,66006,2018,5,31,1.2,1,Y,2018-05-31
IDCJAC0009,66006,2018,6,1,0.1,1,Y,2018-06-01
IDCJAC0009,66006,2018,6,2,1.4,1,Y,2018-06-02
IDCJAC0009,66006,2018,6,3,1,1,Y,2018-06-03
IDCJAC0009,66006,2018,6,4,4.2,1,Y,2018-06-04
IDCJAC0009,66006,2018,6,5,7.1,1,Y,2018-06-05
IDCJAC0009,66006,2018,6,6,31.6,1,Y,2018-06-06
IDCJAC0009,66006,2018,6,7,16.8,1,Y,2018-06-07
IDCJAC0009,66006,2018,6,8,0.2,1,Y,2018-06-08
IDCJAC0009,66006,2018,6,9,8.2,1,Y,2018-06-09
IDCJAC0009,66006,2018,6,10,4.6,1,Y,2018-06-10
IDCJAC0009,66006,2018,6,11,12.4,1,Y,2018-06-11
IDCJAC0009,66006,2018,6,12,0,NA,Y,2018-06-12
IDCJAC0009,66006,2018,6,13,0,NA,Y,2018-06-13
IDCJAC0009,66006,2018,6,14,0,NA,Y,2018-06-14
IDCJAC0009,66006,2018,6,15,0,NA,Y,2018-06-15
IDCJAC0009,66006,2018,6,16,0,NA,Y,2018-06-16
IDCJAC0009,66006,2018,6,17,0,NA,Y,2018-06-17
IDCJAC0009,66006,2018,6,18,0.6,1,Y,2018-06-18
IDCJAC0009,66006,2018,6,19,17.2,1,Y,2018-06-19
IDCJAC0009,66006,2018,6,20,52.4,1,Y,2018-06-20
IDCJAC0009,66006,2018,6,21,5.6,1,Y,2018-06-21
IDCJAC0009,66006,2018,6,22,0.4,1,Y,2018-06-22
IDCJAC0009,66006,2018,6,23,0,NA,Y,2018-06-23
IDCJAC0009,66006,2018,6,24,0,NA,Y,2018-06-24
IDCJAC0009,66006,2018,6,25,0,NA,Y,2018-06-25
IDCJAC0009,66006,2018,6,26,0,NA,Y,2018-06-26
IDCJAC0009,66006,2018,6,27,1.8,1,Y,2018-06-27
IDCJAC0009,66006,2018,6,28,29.6,1,Y,2018-06-28
IDCJAC0009,66006,2018,6,29,11.6,1,Y,2018-06-29
IDCJAC0009,66006,2018,6,30,0,NA,Y,2018-06-30
IDCJAC0009,66006,2018,7,1,0,NA,Y,2018-07-01
IDCJAC0009,66006,2018,7,2,0,NA,Y,2018-07-02
IDCJAC0009,66006,2018,7,3,11,1,Y,2018-07-03
IDCJAC0009,66006,2018,7,4,0.2,1,Y,2018-07-04
IDCJAC0009,66006,2018,7,5,0,NA,Y,2018-07-05
IDCJAC0009,66006,2018,7,6,0,NA,Y,2018-07-06
IDCJAC0009,66006,2018,7,7,0,NA,Y,2018-07-07
IDCJAC0009,66006,2018,7,8,0,NA,Y,2018-07-08
IDCJAC0009,66006,2018,7,9,0,NA,Y,2018-07-09
IDCJAC0009,66006,2018,7,10,0,NA,Y,2018-07-10
IDCJAC0009,66006,2018,7,11,0,NA,Y,2018-07-11
IDCJAC0009,66006,2018,7,12,0,NA,Y,2018-07-12
IDCJAC0009,66006,2018,7,13,0,NA,Y,2018-07-13
IDCJAC0009,66006,2018,7,14,0,NA,Y,2018-07-14
IDCJAC0009,66006,2018,7,15,0,NA,Y,2018-07-15
IDCJAC0009,66006,2018,7,16,0,NA,Y,2018-07-16
IDCJAC0009,66006,2018,7,17,0,NA,Y,2018-07-17
IDCJAC0009,66006,2018,7,18,0,NA,Y,2018-07-18
IDCJAC0009,66006,2018,7,19,0,NA,Y,2018-07-19
IDCJAC0009,66006,2018,7,20,0,NA,Y,2018-07-20
IDCJAC0009,66006,2018,7,21,0,NA,Y,2018-07-21
IDCJAC0009,66006,2018,7,22,0,NA,Y,2018-07-22
IDCJAC0009,66006,2018,7,23,0,NA,Y,2018-07-23
IDCJAC0009,66006,2018,7,24,0,NA,Y,2018-07-24
IDCJAC0009,66006,2018,7,25,0,NA,Y,2018-07-25
IDCJAC0009,66006,2018,7,26,0,NA,Y,2018-07-26
IDCJAC0009,66006,2018,7,27,0,NA,Y,2018-07-27
IDCJAC0009,66006,2018,7,28,0,NA,Y,2018-07-28
IDCJAC0009,66006,2018,7,29,1.9,1,Y,2018-07-29
IDCJAC0009,66006,2018,7,30,0,NA,Y,2018-07-30
IDCJAC0009,66006,2018,7,31,0,NA,Y,2018-07-31
IDCJAC0009,66006,2018,8,1,0,NA,Y,2018-08-01
IDCJAC0009,66006,2018,8,2,0,NA,Y,2018-08-02
IDCJAC0009,66006,2018,8,3,0,NA,Y,2018-08-03
IDCJAC0009,66006,2018,8,4,0,NA,Y,2018-08-04
IDCJAC0009,66006,2018,8,5,0,NA,Y,2018-08-05
IDCJAC0009,66006,2018,8,6,0.2,1,Y,2018-08-06
IDCJAC0009,66006,2018,8,7,2.4,1,Y,2018-08-07
IDCJAC0009,66006,2018,8,8,0,NA,Y,2018-08-08
IDCJAC0009,66006,2018,8,9,0,NA,Y,2018-08-09
IDCJAC0009,66006,2018,8,10,0,NA,Y,2018-08-10
IDCJAC0009,66006,2018,8,11,0,NA,Y,2018-08-11
IDCJAC0009,66006,2018,8,12,0,NA,Y,2018-08-12
IDCJAC0009,66006,2018,8,13,0,NA,Y,2018-08-13
IDCJAC0009,66006,2018,8,14,0,NA,Y,2018-08-14
IDCJAC0009,66006,2018,8,15,0,NA,Y,2018-08-15
IDCJAC0009,66006,2018,8,16,0,NA,Y,2018-08-16
IDCJAC0009,66006,2018,8,17,0,NA,Y,2018-08-17
IDCJAC0009,66006,2018,8,18,0,NA,Y,2018-08-18
IDCJAC0009,66006,2018,8,19,0,NA,Y,2018-08-19
IDCJAC0009,66006,2018,8,20,0,NA,Y,2018-08-20
IDCJAC0009,66006,2018,8,21,0,NA,Y,2018-08-21
IDCJAC0009,66006,2018,8,22,0,NA,Y,2018-08-22
IDCJAC0009,66006,2018,8,23,0,NA,Y,2018-08-23
IDCJAC0009,66006,2018,8,24,4.2,1,Y,2018-08-24
IDCJAC0009,66006,2018,8,25,1.2,1,Y,2018-08-25
IDCJAC0009,66006,2018,8,26,4.9,1,Y,2018-08-26
IDCJAC0009,66006,2018,8,27,2.2,1,Y,2018-08-27
IDCJAC0009,66006,2018,8,28,0,NA,Y,2018-08-28
IDCJAC0009,66006,2018,8,29,0,NA,Y,2018-08-29
IDCJAC0009,66006,2018,8,30,0,NA,Y,2018-08-30
IDCJAC0009,66006,2018,8,31,0,NA,Y,2018-08-31
IDCJAC0009,66006,2018,9,1,3.2,1,Y,2018-09-01
IDCJAC0009,66006,2018,9,2,0.4,1,Y,2018-09-02
IDCJAC0009,66006,2018,9,3,0.4,1,Y,2018-09-03
IDCJAC0009,66006,2018,9,4,10.8,1,Y,2018-09-04
IDCJAC0009,66006,2018,9,5,0,NA,Y,2018-09-05
IDCJAC0009,66006,2018,9,6,0.8,1,Y,2018-09-06
IDCJAC0009,66006,2018,9,7,4.8,1,Y,2018-09-07
IDCJAC0009,66006,2018,9,8,20,1,Y,2018-09-08
IDCJAC0009,66006,2018,9,9,0.3,1,Y,2018-09-09
IDCJAC0009,66006,2018,9,10,0,NA,Y,2018-09-10
IDCJAC0009,66006,2018,9,11,0,NA,Y,2018-09-11
IDCJAC0009,66006,2018,9,12,0,NA,Y,2018-09-12
IDCJAC0009,66006,2018,9,13,0,NA,Y,2018-09-13
IDCJAC0009,66006,2018,9,14,0,NA,Y,2018-09-14
IDCJAC0009,66006,2018,9,15,0,NA,Y,2018-09-15
IDCJAC0009,66006,2018,9,16,0,NA,Y,2018-09-16
IDCJAC0009,66006,2018,9,17,0,NA,Y,2018-09-17
IDCJAC0009,66006,2018,9,18,0,NA,Y,2018-09-18
IDCJAC0009,66006,2018,9,19,0,NA,Y,2018-09-19
IDCJAC0009,66006,2018,9,20,7.2,1,Y,2018-09-20
IDCJAC0009,66006,2018,9,21,0,NA,Y,2018-09-21
IDCJAC0009,66006,2018,9,22,0,NA,Y,2018-09-22
IDCJAC0009,66006,2018,9,23,0,NA,Y,2018-09-23
IDCJAC0009,66006,2018,9,24,0.4,1,Y,2018-09-24
IDCJAC0009,66006,2018,9,25,0,NA,Y,2018-09-25
IDCJAC0009,66006,2018,9,26,5.2,1,Y,2018-09-26
IDCJAC0009,66006,2018,9,27,0.8,1,Y,2018-09-27
IDCJAC0009,66006,2018,9,28,0,NA,Y,2018-09-28
IDCJAC0009,66006,2018,9,29,1,1,Y,2018-09-29
IDCJAC0009,66006,2018,9,30,0,NA,Y,2018-09-30
IDCJAC0009,66006,2018,10,1,0,NA,Y,2018-10-01
IDCJAC0009,66006,2018,10,2,0,NA,Y,2018-10-02
IDCJAC0009,66006,2018,10,3,0,NA,Y,2018-10-03
IDCJAC0009,66006,2018,10,4,3.2,1,Y,2018-10-04
IDCJAC0009,66006,2018,10,5,42,1,Y,2018-10-05
IDCJAC0009,66006,2018,10,6,22.2,1,Y,2018-10-06
IDCJAC0009,66006,2018,10,7,2.6,1,Y,2018-10-07
IDCJAC0009,66006,2018,10,8,14.6,1,Y,2018-10-08
IDCJAC0009,66006,2018,10,9,3.8,1,Y,2018-10-09
IDCJAC0009,66006,2018,10,10,0.2,1,Y,2018-10-10
IDCJAC0009,66006,2018,10,11,12.8,1,Y,2018-10-11
IDCJAC0009,66006,2018,10,12,5.4,1,Y,2018-10-12
IDCJAC0009,66006,2018,10,13,5.8,1,Y,2018-10-13
IDCJAC0009,66006,2018,10,14,11.1,1,Y,2018-10-14
IDCJAC0009,66006,2018,10,15,6.6,1,Y,2018-10-15
IDCJAC0009,66006,2018,10,16,4,1,Y,2018-10-16
IDCJAC0009,66006,2018,10,17,0.4,1,Y,2018-10-17
IDCJAC0009,66006,2018,10,18,5.6,1,Y,2018-10-18
IDCJAC0009,66006,2018,10,19,2.6,1,Y,2018-10-19
IDCJAC0009,66006,2018,10,20,0,NA,Y,2018-10-20
IDCJAC0009,66006,2018,10,21,12.8,1,Y,2018-10-21
IDCJAC0009,66006,2018,10,22,0.1,1,Y,2018-10-22
IDCJAC0009,66006,2018,10,23,0,NA,Y,2018-10-23
IDCJAC0009,66006,2018,10,24,0,NA,Y,2018-10-24
IDCJAC0009,66006,2018,10,25,0,NA,Y,2018-10-25
IDCJAC0009,66006,2018,10,26,0,NA,Y,2018-10-26
IDCJAC0009,66006,2018,10,27,0,NA,Y,2018-10-27
IDCJAC0009,66006,2018,10,28,0.4,1,Y,2018-10-28
IDCJAC0009,66006,2018,10,29,0,NA,Y,2018-10-29
IDCJAC0009,66006,2018,10,30,0,NA,Y,2018-10-30
IDCJAC0009,66006,2018,10,31,0,NA,Y,2018-10-31
IDCJAC0009,66006,2018,11,1,0,NA,Y,2018-11-01
IDCJAC0009,66006,2018,11,2,0,NA,Y,2018-11-02
IDCJAC0009,66006,2018,11,3,4.6,1,Y,2018-11-03
IDCJAC0009,66006,2018,11,4,0,NA,Y,2018-11-04
IDCJAC0009,66006,2018,11,5,0,NA,Y,2018-11-05
IDCJAC0009,66006,2018,11,6,0.3,1,Y,2018-11-06
IDCJAC0009,66006,2018,11,7,0,NA,Y,2018-11-07
IDCJAC0009,66006,2018,11,8,20.2,1,Y,2018-11-08
IDCJAC0009,66006,2018,11,9,0,NA,Y,2018-11-09
IDCJAC0009,66006,2018,11,10,0,NA,Y,2018-11-10
IDCJAC0009,66006,2018,11,11,0,NA,Y,2018-11-11
IDCJAC0009,66006,2018,11,12,0,NA,Y,2018-11-12
IDCJAC0009,66006,2018,11,13,0,NA,Y,2018-11-13
IDCJAC0009,66006,2018,11,14,0,NA,Y,2018-11-14
IDCJAC0009,66006,2018,11,15,0.6,1,Y,2018-11-15
IDCJAC0009,66006,2018,11,16,2,1,Y,2018-11-16
IDCJAC0009,66006,2018,11,17,0,NA,Y,2018-11-17
IDCJAC0009,66006,2018,11,18,2,1,Y,2018-11-18
IDCJAC0009,66006,2018,11,19,0,NA,Y,2018-11-19
IDCJAC0009,66006,2018,11,20,0,NA,Y,2018-11-20
IDCJAC0009,66006,2018,11,21,0,NA,Y,2018-11-21
IDCJAC0009,66006,2018,11,22,4.8,1,Y,2018-11-22
IDCJAC0009,66006,2018,11,23,2.8,1,Y,2018-11-23
IDCJAC0009,66006,2018,11,24,0.3,1,Y,2018-11-24
IDCJAC0009,66006,2018,11,25,0,NA,Y,2018-11-25
IDCJAC0009,66006,2018,11,26,0,NA,Y,2018-11-26
IDCJAC0009,66006,2018,11,27,0,NA,Y,2018-11-27
IDCJAC0009,66006,2018,11,28,106.6,1,Y,2018-11-28
IDCJAC0009,66006,2018,11,29,31.4,1,Y,2018-11-29
IDCJAC0009,66006,2018,11,30,0,NA,Y,2018-11-30
IDCJAC0009,66006,2018,12,1,0,NA,Y,2018-12-01
IDCJAC0009,66006,2018,12,2,0,NA,Y,2018-12-02
IDCJAC0009,66006,2018,12,3,0,NA,Y,2018-12-03
IDCJAC0009,66006,2018,12,4,0,NA,Y,2018-12-04
IDCJAC0009,66006,2018,12,5,2.4,1,Y,2018-12-05
IDCJAC0009,66006,2018,12,6,0,NA,Y,2018-12-06
IDCJAC0009,66006,2018,12,7,0,NA,Y,2018-12-07
IDCJAC0009,66006,2018,12,8,0,NA,Y,2018-12-08
IDCJAC0009,66006,2018,12,9,0,NA,Y,2018-12-09
IDCJAC0009,66006,2018,12,10,0,NA,Y,2018-12-10
IDCJAC0009,66006,2018,12,11,0,NA,Y,2018-12-11
IDCJAC0009,66006,2018,12,12,0.6,1,Y,2018-12-12
IDCJAC0009,66006,2018,12,13,0.4,1,Y,2018-12-13
IDCJAC0009,66006,2018,12,14,18.4,1,Y,2018-12-14
IDCJAC0009,66006,2018,12,15,13.8,1,Y,2018-12-15
IDCJAC0009,66006,2018,12,16,8.4,1,Y,2018-12-16
IDCJAC0009,66006,2018,12,17,0,NA,Y,2018-12-17
IDCJAC0009,66006,2018,12,18,0,NA,Y,2018-12-18
IDCJAC0009,66006,2018,12,19,0.2,1,Y,2018-12-19
IDCJAC0009,66006,2018,12,20,14.4,1,Y,2018-12-20
IDCJAC0009,66006,2018,12,21,32.9,1,Y,2018-12-21
IDCJAC0009,66006,2018,12,22,6.8,1,Y,2018-12-22
IDCJAC0009,66006,2018,12,23,4.4,1,Y,2018-12-23
IDCJAC0009,66006,2018,12,24,0,NA,Y,2018-12-24
IDCJAC0009,66006,2018,12,25,0,NA,Y,2018-12-25
IDCJAC0009,66006,2018,12,26,0,NA,Y,2018-12-26
IDCJAC0009,66006,2018,12,27,0,NA,Y,2018-12-27
IDCJAC0009,66006,2018,12,28,0,NA,Y,2018-12-28
IDCJAC0009,66006,2018,12,29,0,NA,Y,2018-12-29
IDCJAC0009,66006,2018,12,30,0,NA,Y,2018-12-30
IDCJAC0009,66006,2018,12,31,0,NA,Y,2018-12-31
IDCJAC0009,66006,2019,1,1,9.4,1,N,2019-01-01
IDCJAC0009,66006,2019,1,2,0,NA,N,2019-01-02
IDCJAC0009,66006,2019,1,3,0,NA,N,2019-01-03
IDCJAC0009,66006,2019,1,4,0,NA,N,2019-01-04
IDCJAC0009,66006,2019,1,5,0,NA,N,2019-01-05
IDCJAC0009,66006,2019,1,6,23.2,1,N,2019-01-06
IDCJAC0009,66006,2019,1,7,0.2,1,N,2019-01-07
IDCJAC0009,66006,2019,1,8,1.2,1,N,2019-01-08
IDCJAC0009,66006,2019,1,9,4.6,1,N,2019-01-09
IDCJAC0009,66006,2019,1,10,0.2,1,N,2019-01-10
IDCJAC0009,66006,2019,1,11,0.4,1,N,2019-01-11
IDCJAC0009,66006,2019,1,12,4.1,1,N,2019-01-12
IDCJAC0009,66006,2019,1,13,0,NA,N,2019-01-13
IDCJAC0009,66006,2019,1,14,0,NA,N,2019-01-14
IDCJAC0009,66006,2019,1,15,0,NA,N,2019-01-15
IDCJAC0009,66006,2019,1,16,0,NA,N,2019-01-16
IDCJAC0009,66006,2019,1,17,0,NA,N,2019-01-17
IDCJAC0009,66006,2019,1,18,0,NA,N,2019-01-18
IDCJAC0009,66006,2019,1,19,0,NA,N,2019-01-19
IDCJAC0009,66006,2019,1,20,0,NA,N,2019-01-20
IDCJAC0009,66006,2019,1,21,3.8,1,N,2019-01-21
IDCJAC0009,66006,2019,1,22,0.8,1,N,2019-01-22
IDCJAC0009,66006,2019,1,23,0,NA,N,2019-01-23
IDCJAC0009,66006,2019,1,24,3.8,1,N,2019-01-24
IDCJAC0009,66006,2019,1,25,0,NA,N,2019-01-25
IDCJAC0009,66006,2019,1,26,0,NA,N,2019-01-26
IDCJAC0009,66006,2019,1,27,0,NA,N,2019-01-27
IDCJAC0009,66006,2019,1,28,3,1,N,2019-01-28
IDCJAC0009,66006,2019,1,29,0,NA,N,2019-01-29
IDCJAC0009,66006,2019,1,30,0,NA,N,2019-01-30
IDCJAC0009,66006,2019,1,31,0,NA,N,2019-01-31
IDCJAC0009,66006,2019,2,1,3,1,Y,2019-02-01
IDCJAC0009,66006,2019,2,2,21.6,1,Y,2019-02-02
IDCJAC0009,66006,2019,2,3,0.1,1,Y,2019-02-03
IDCJAC0009,66006,2019,2,4,0,NA,Y,2019-02-04
IDCJAC0009,66006,2019,2,5,0,NA,Y,2019-02-05
IDCJAC0009,66006,2019,2,6,3.2,1,Y,2019-02-06
IDCJAC0009,66006,2019,2,7,0,NA,Y,2019-02-07
IDCJAC0009,66006,2019,2,8,0,NA,Y,2019-02-08
IDCJAC0009,66006,2019,2,9,15.4,1,Y,2019-02-09
